County,CropTypes,Year,STATEFP,COUNTYFP,GEOID,ALAND,AWATER,Count
Jackson,Watermelons,2013,12,63,12063,2378066187,94242663,626
Jefferson,Corn,2013,12,65,12065,1549012954,99610823,13708
Jefferson,Oranges,2013,12,65,12065,1549012954,99610823,3
Jefferson,Watermelons,2013,12,65,12065,1549012954,99610823,540
Lafayette,Blueberries,2013,12,67,12067,1407256297,11817999,25
Lafayette,Corn,2013,12,67,12067,1407256297,11817999,22605
Lafayette,Oranges,2013,12,67,12067,1407256297,11817999,1
Lafayette,Potatoes,2013,12,67,12067,1407256297,11817999,23
Lafayette,Watermelons,2013,12,67,12067,1407256297,11817999,1770
Lake,Blueberries,2013,12,69,12069,2462450874,534024151,69
Lake,Citrus,2013,12,69,12069,2462450874,534024151,8065
Lake,Corn,2013,12,69,12069,2462450874,534024151,113
Lake,Oranges,2013,12,69,12069,2462450874,534024151,115339
Lake,Strawberries,2013,12,69,12069,2462450874,534024151,777
Lake,Sugarcane,2013,12,69,12069,2462450874,534024151,60
Lake,Watermelons,2013,12,69,12069,2462450874,534024151,284
Lee,Citrus,2013,12,71,12071,2023963480,1116067200,923
Lee,Oranges,2013,12,71,12071,2023963480,1116067200,70129
Lee,Potatoes,2013,12,71,12071,2023963480,1116067200,18
Lee,Sugarcane,2013,12,71,12071,2023963480,1116067200,437
Leon,Corn,2013,12,73,12073,1727237331,90397079,8032
Leon,Watermelons,2013,12,73,12073,1727237331,90397079,36
Levy,Citrus,2013,12,75,12075,2896183010,762935040,12
Levy,Corn,2013,12,75,12075,2896183010,762935040,9423
Levy,Oranges,2013,12,75,12075,2896183010,762935040,1
Levy,Potatoes,2013,12,75,12075,2896183010,762935040,2
Levy,Strawberries,2013,12,75,12075,2896183010,762935040,15
Levy,Watermelons,2013,12,75,12075,2896183010,762935040,2544
Liberty,Corn,2013,12,77,12077,2164099094,19582444,388
Liberty,Watermelons,2013,12,77,12077,2164099094,19582444,11
Lowndes,Corn,2013,13,185,13185,1287636223,34747915,1
Madison,Corn,2013,12,79,12079,1804001484,49634046,54013
Madison,Potatoes,2013,12,79,12079,1804001484,49634046,18
Madison,Watermelons,2013,12,79,12079,1804001484,49634046,71
Manatee,Blueberries,2013,12,81,12081,1925994820,386168924,227
Manatee,Citrus,2013,12,81,12081,1925994820,386168924,2005
Manatee,Corn,2013,12,81,12081,1925994820,386168924,1326
Manatee,Oranges,2013,12,81,12081,1925994820,386168924,142524
Manatee,Strawberries,2013,12,81,12081,1925994820,386168924,8013
Manatee,Sugarcane,2013,12,81,12081,1925994820,386168924,58
Marion,Blueberries,2013,12,83,12083,4113978836,192297049,400
Marion,Citrus,2013,12,83,12083,4113978836,192297049,594
Marion,Corn,2013,12,83,12083,4113978836,192297049,193
Marion,Oranges,2013,12,83,12083,4113978836,192297049,8375
Marion,Potatoes,2013,12,83,12083,4113978836,192297049,2
Marion,Strawberries,2013,12,83,12083,4113978836,192297049,393
Marion,Sugarcane,2013,12,83,12083,4113978836,192297049,1
Marion,Watermelons,2013,12,83,12083,4113978836,192297049,134
Martin,Citrus,2013,12,85,12085,1408486860,542095986,16557
Martin,Corn,2013,12,85,12085,1408486860,542095986,16
Martin,Oranges,2013,12,85,12085,1408486860,542095986,153359
Martin,Sugarcane,2013,12,85,12085,1408486860,542095986,30017
Martin,Tomatoes,2013,12,85,12085,1408486860,542095986,5
Miami-Dade,Citrus,2013,12,86,12086,4920565755,1376144237,3
Miami-Dade,Oranges,2013,12,86,12086,4920565755,1376144237,342
Miami-Dade,Sugarcane,2013,12,86,12086,4920565755,1376144237,15650
Miami-Dade,Tomatoes,2013,12,86,12086,4920565755,1376144237,3231
Monroe,Oranges,2013,12,87,12087,2546034512,7133349995,5
Monroe,Sugarcane,2013,12,87,12087,2546034512,7133349995,326
Nassau,Corn,2013,12,89,12089,1680074659,200051074,2452
Nassau,Potatoes,2013,12,89,12089,1680074659,200051074,54
Nassau,Watermelons,2013,12,89,12089,1680074659,200051074,45
Okaloosa,Corn,2013,12,91,12091,2409272023,393297372,1079
Okeechobee,Citrus,2013,12,93,12093,1992107752,317943020,14786
Okeechobee,Corn,2013,12,93,12093,1992107752,317943020,574
Okeechobee,Oranges,2013,12,93,12093,1992107752,317943020,41830
Okeechobee,Strawberries,2013,12,93,12093,1992107752,317943020,1
Okeechobee,Sugarcane,2013,12,93,12093,1992107752,317943020,518
Orange,Blueberries,2013,12,95,12095,2335820971,262462219,17
Orange,Citrus,2013,12,95,12095,2335820971,262462219,607
Orange,Corn,2013,12,95,12095,2335820971,262462219,134
Orange,Oranges,2013,12,95,12095,2335820971,262462219,43798
Orange,Strawberries,2013,12,95,12095,2335820971,262462219,1
Orange,Sugarcane,2013,12,95,12095,2335820971,262462219,13
Orange,Watermelons,2013,12,95,12095,2335820971,262462219,7
Osceola,Citrus,2013,12,97,12097,3438372945,462245351,3209
Osceola,Corn,2013,12,97,12097,3438372945,462245351,32
Osceola,Oranges,2013,12,97,12097,3438372945,462245351,63668
Osceola,Strawberries,2013,12,97,12097,3438372945,462245351,22
Osceola,Sugarcane,2013,12,97,12097,3438372945,462245351,108
Osceola,Watermelons,2013,12,97,12097,3438372945,462245351,10
Palm Beach,Citrus,2013,12,99,12099,5087468869,1084901519,10870
Palm Beach,Corn,2013,12,99,12099,5087468869,1084901519,151
Palm Beach,Oranges,2013,12,99,12099,5087468869,1084901519,8805
Palm Beach,Sugarcane,2013,12,99,12099,5087468869,1084901519,1846649
Palm Beach,Tomatoes,2013,12,99,12099,5087468869,1084901519,12
Pasco,Blueberries,2013,12,101,12101,1933633890,315641629,29
Pasco,Citrus,2013,12,101,12101,1933633890,315641629,222
Pasco,Corn,2013,12,101,12101,1933633890,315641629,82
Pasco,Oranges,2013,12,101,12101,1933633890,315641629,47274
Pasco,Strawberries,2013,12,101,12101,1933633890,315641629,852
Pasco,Watermelons,2013,12,101,12101,1933633890,315641629,19
Pinellas,Potatoes,2013,12,103,12103,709079114,865966111,1
Pinellas,Strawberries,2013,12,103,12103,709079114,865966111,17
Polk,Blueberries,2013,12,105,12105,4655603728,551339930,1
Polk,Citrus,2013,12,105,12105,4655603728,551339930,13082
Polk,Corn,2013,12,105,12105,4655603728,551339930,26
Polk,Oranges,2013,12,105,12105,4655603728,551339930,591262
Polk,Strawberries,2013,12,105,12105,4655603728,551339930,563
Polk,Sugarcane,2013,12,105,12105,4655603728,551339930,24
Polk,Watermelons,2013,12,105,12105,4655603728,551339930,15
Putnam,Blueberries,2013,12,107,12107,1885167063,256548276,7
Putnam,Citrus,2013,12,107,12107,1885167063,256548276,294
Putnam,Corn,2013,12,107,12107,1885167063,256548276,2525
Putnam,Oranges,2013,12,107,12107,1885167063,256548276,386
Putnam,Potatoes,2013,12,107,12107,1885167063,256548276,19958
Putnam,Strawberries,2013,12,107,12107,1885167063,256548276,83
Putnam,Sugarcane,2013,12,107,12107,1885167063,256548276,3
Putnam,Watermelons,2013,12,107,12107,1885167063,256548276,5
Santa Rosa,Corn,2013,12,113,12113,2622050628,418020790,4632
Sarasota,Citrus,2013,12,115,12115,1439998180,438480422,610
Sarasota,Corn,2013,12,115,12115,1439998180,438480422,4
Sarasota,Oranges,2013,12,115,12115,1439998180,438480422,9023
Sarasota,Strawberries,2013,12,115,12115,1439998180,438480422,723
Sarasota,Sugarcane,2013,12,115,12115,1439998180,438480422,26
Seminole,Citrus,2013,12,117,12117,801150340,93274757,160
Seminole,Corn,2013,12,117,12117,801150340,93274757,21
Seminole,Oranges,2013,12,117,12117,801150340,93274757,7798
Seminole,Strawberries,2013,12,117,12117,801150340,93274757,20
Seminole,Sugarcane,2013,12,117,12117,801150340,93274757,109
Seminole,Watermelons,2013,12,117,12117,801150340,93274757,1
St. Johns,Citrus,2013,12,109,12109,1555456032,572308820,4
St. Johns,Corn,2013,12,109,12109,1555456032,572308820,81
St. Johns,Oranges,2013,12,109,12109,1555456032,572308820,15
St. Johns,Potatoes,2013,12,109,12109,1555456032,572308820,69780
St. Johns,Strawberries,2013,12,109,12109,1555456032,572308820,9
St. Johns,Sugarcane,2013,12,109,12109,1555456032,572308820,17
St. Lucie,Citrus,2013,12,111,12111,1480568023,300932235,173571
St. Lucie,Oranges,2013,12,111,12111,1480568023,300932235,246445
St. Lucie,Sugarcane,2013,12,111,12111,1480568023,300932235,8361
Sumter,Blueberries,2013,12,119,12119,1442966763,58774363,87
Sumter,Citrus,2013,12,119,12119,1442966763,58774363,36
Sumter,Corn,2013,12,119,12119,1442966763,58774363,45
Sumter,Oranges,2013,12,119,12119,1442966763,58774363,125
Sumter,Potatoes,2013,12,119,12119,1442966763,58774363,20
Sumter,Strawberries,2013,12,119,12119,1442966763,58774363,379
Sumter,Watermelons,2013,12,119,12119,1442966763,58774363,481
Suwannee,Blueberries,2013,12,121,12121,1783342112,9593307,46
Suwannee,Corn,2013,12,121,12121,1783342112,9593307,63820
Suwannee,Potatoes,2013,12,121,12121,1783342112,9593307,2704
Suwannee,Strawberries,2013,12,121,12121,1783342112,9593307,1
Suwannee,Watermelons,2013,12,121,12121,1783342112,9593307,2174
Taylor,Corn,2013,12,123,12123,2702180425,489194882,523
Taylor,Watermelons,2013,12,123,12123,2702180425,489194882,59
Thomas,Watermelons,2013,13,275,13275,1410566922,19671369,1
Union,Corn,2013,12,125,12125,630804540,16049423,2011
Union,Watermelons,2013,12,125,12125,630804540,16049423,12
Volusia,Citrus,2013,12,127,12127,2852204344,857791723,1221
Volusia,Corn,2013,12,127,12127,2852204344,857791723,15
Volusia,Oranges,2013,12,127,12127,2852204344,857791723,5881
Volusia,Potatoes,2013,12,127,12127,2852204344,857791723,48
Volusia,Strawberries,2013,12,127,12127,2852204344,857791723,1
Volusia,Sugarcane,2013,12,127,12127,2852204344,857791723,37
Volusia,Watermelons,2013,12,127,12127,2852204344,857791723,1
Wakulla,Corn,2013,12,129,12129,1570615733,334902363,255
Wakulla,Watermelons,2013,12,129,12129,1570615733,334902363,30
Walton,Corn,2013,12,131,12131,2687740188,522795160,1428
Washington,Corn,2013,12,133,12133,1514305977,81008176,4796
Washington,Watermelons,2013,12,133,12133,1514305977,81008176,10
Alachua,Citrus,2014,12,1,12001,2267634813,241567998,15
Alachua,Corn,2014,12,1,12001,2267634813,241567998,11820
Alachua,Oranges,2014,12,1,12001,2267634813,241567998,186
Alachua,Peppers,2014,12,1,12001,2267634813,241567998,2
Alachua,Potatoes,2014,12,1,12001,2267634813,241567998,6
Alachua,Strawberries,2014,12,1,12001,2267634813,241567998,13
Alachua,Watermelons,2014,12,1,12001,2267634813,241567998,87
Baker,Blueberries,2014,12,3,12003,1515738968,9686120,2
Baker,Corn,2014,12,3,12003,1515738968,9686120,158
Baldwin,Corn,2014,1,3,1003,4117621645,1132980868,1
Bay,Corn,2014,12,5,12005,1964743641,711110042,331
Bay,Watermelons,2014,12,5,12005,1964743641,711110042,38
Bradford,Blueberries,2014,12,7,12007,761362115,16905201,2
Bradford,Corn,2014,12,7,12007,761362115,16905201,751
Bradford,Oranges,2014,12,7,12007,761362115,16905201,3
Bradford,Watermelons,2014,12,7,12007,761362115,16905201,1
Brevard,Blueberries,2014,12,9,12009,2628793422,1403880653,1267
Brevard,Citrus,2014,12,9,12009,2628793422,1403880653,2390
Brevard,Corn,2014,12,9,12009,2628793422,1403880653,11585
Brevard,Oranges,2014,12,9,12009,2628793422,1403880653,45996
Brevard,Potatoes,2014,12,9,12009,2628793422,1403880653,251
Brevard,Strawberries,2014,12,9,12009,2628793422,1403880653,17
Brevard,Sugarcane,2014,12,9,12009,2628793422,1403880653,65
Broward,Citrus,2014,12,11,12011,3115289087,310801098,364
Broward,Oranges,2014,12,11,12011,3115289087,310801098,367
Broward,Sugarcane,2014,12,11,12011,3115289087,310801098,34
Broward,Tomatoes,2014,12,11,12011,3115289087,310801098,2
Calhoun,Corn,2014,12,13,12013,1469394565,18070425,932
Calhoun,Watermelons,2014,12,13,12013,1469394565,18070425,462
Charlotte,Blueberries,2014,12,15,12015,1764058559,458736680,2
Charlotte,Citrus,2014,12,15,12015,1764058559,458736680,7302
Charlotte,Corn,2014,12,15,12015,1764058559,458736680,2
Charlotte,Oranges,2014,12,15,12015,1764058559,458736680,107603
Charlotte,Sugarcane,2014,12,15,12015,1764058559,458736680,176
Citrus,Blueberries,2014,12,17,12017,1507142302,495547944,2
Citrus,Citrus,2014,12,17,12017,1507142302,495547944,130
Citrus,Corn,2014,12,17,12017,1507142302,495547944,319
Citrus,Oranges,2014,12,17,12017,1507142302,495547944,2131
Citrus,Strawberries,2014,12,17,12017,1507142302,495547944,77
Citrus,Watermelons,2014,12,17,12017,1507142302,495547944,2
Clay,Blueberries,2014,12,19,12019,1565946418,100824283,8
Clay,Citrus,2014,12,19,12019,1565946418,100824283,2
Clay,Corn,2014,12,19,12019,1565946418,100824283,585
Clay,Oranges,2014,12,19,12019,1565946418,100824283,37
Clay,Potatoes,2014,12,19,12019,1565946418,100824283,16
Clay,Strawberries,2014,12,19,12019,1565946418,100824283,25
Clay,Watermelons,2014,12,19,12019,1565946418,100824283,1
Collier,Blueberries,2014,12,21,12021,5172045734,797817705,11
Collier,Citrus,2014,12,21,12021,5172045734,797817705,1462
Collier,Oranges,2014,12,21,12021,5172045734,797817705,227030
Collier,Potatoes,2014,12,21,12021,5172045734,797817705,11
Collier,Sugarcane,2014,12,21,12021,5172045734,797817705,4802
Columbia,Blueberries,2014,12,23,12023,2065648366,9755972,15
Columbia,Corn,2014,12,23,12023,2065648366,9755972,8531
Columbia,Peppers,2014,12,23,12023,2065648366,9755972,5
Columbia,Potatoes,2014,12,23,12023,2065648366,9755972,5
Columbia,Watermelons,2014,12,23,12023,2065648366,9755972,84
DeSoto,Blueberries,2014,12,27,12027,1649027549,6243548,9
DeSoto,Citrus,2014,12,27,12027,1649027549,6243548,3071
DeSoto,Oranges,2014,12,27,12027,1649027549,6243548,482486
DeSoto,Sugarcane,2014,12,27,12027,1649027549,6243548,24
Decatur,Corn,2014,13,87,13087,1546667779,67329698,2
Dixie,Citrus,2014,12,29,12029,1826222177,410621177,1
Dixie,Corn,2014,12,29,12029,1826222177,410621177,6351
Dixie,Oranges,2014,12,29,12029,1826222177,410621177,3
Dixie,Tomatoes,2014,12,29,12029,1826222177,410621177,3
Dixie,Watermelons,2014,12,29,12029,1826222177,410621177,9
Duval,Citrus,2014,12,31,12031,1975200913,403608266,1
Duval,Corn,2014,12,31,12031,1975200913,403608266,2773
Duval,Oranges,2014,12,31,12031,1975200913,403608266,9
Duval,Potatoes,2014,12,31,12031,1975200913,403608266,314
Duval,Strawberries,2014,12,31,12031,1975200913,403608266,70
Escambia,Blueberries,2014,1,53,1053,2448115116,20504948,1
Escambia,Corn,2014,1,53,1053,2448115116,20504948,6
Escambia,Corn,2014,12,33,12033,1701552902,563919214,12564
Flagler,Blueberries,2014,12,35,12035,1256519820,221918896,1
Flagler,Citrus,2014,12,35,12035,1256519820,221918896,91
Flagler,Corn,2014,12,35,12035,1256519820,221918896,23
Flagler,Oranges,2014,12,35,12035,1256519820,221918896,124
Flagler,Potatoes,2014,12,35,12035,1256519820,221918896,15286
Franklin,Corn,2014,12,37,12037,1411908392,1275539662,12
Gadsden,Corn,2014,12,39,12039,1337233845,31646697,9462
Gadsden,Watermelons,2014,12,39,12039,1337233845,31646697,2
Gilchrist,Corn,2014,12,41,12041,905705573,14362143,27114
Gilchrist,Oranges,2014,12,41,12041,905705573,14362143,2
Gilchrist,Peppers,2014,12,41,12041,905705573,14362143,4
Gilchrist,Tomatoes,2014,12,41,12041,905705573,14362143,164
Gilchrist,Watermelons,2014,12,41,12041,905705573,14362143,561
Glades,Blueberries,2014,12,43,12043,2089001842,466834350,3
Glades,Citrus,2014,12,43,12043,2089001842,466834350,2218
Glades,Corn,2014,12,43,12043,2089001842,466834350,12
Glades,Oranges,2014,12,43,12043,2089001842,466834350,100428
Glades,Potatoes,2014,12,43,12043,2089001842,466834350,1
Glades,Sugarcane,2014,12,43,12043,2089001842,466834350,156729
Gulf,Corn,2014,12,45,12045,1433401108,494650564,70
Gulf,Watermelons,2014,12,45,12045,1433401108,494650564,6
Hamilton,Blueberries,2014,12,47,12047,1330689567,13659798,43
Hamilton,Citrus,2014,12,47,12047,1330689567,13659798,1
Hamilton,Corn,2014,12,47,12047,1330689567,13659798,25991
Hamilton,Oranges,2014,12,47,12047,1330689567,13659798,1
Hamilton,Potatoes,2014,12,47,12047,1330689567,13659798,21
Hamilton,Watermelons,2014,12,47,12047,1330689567,13659798,121
Hardee,Blueberries,2014,12,49,12049,1651311553,1457910,1
Hardee,Citrus,2014,12,49,12049,1651311553,1457910,2158
Hardee,Corn,2014,12,49,12049,1651311553,1457910,4
Hardee,Oranges,2014,12,49,12049,1651311553,1457910,395374
Hardee,Sugarcane,2014,12,49,12049,1651311553,1457910,5
Hendry,Citrus,2014,12,51,12051,2994619266,87037213,16896
Hendry,Oranges,2014,12,51,12051,2994619266,87037213,612595
Hendry,Potatoes,2014,12,51,12051,2994619266,87037213,46
Hendry,Strawberries,2014,12,51,12051,2994619266,87037213,1
Hendry,Sugarcane,2014,12,51,12051,2994619266,87037213,282234
Hernando,Blueberries,2014,12,53,12053,1224962206,300591492,373
Hernando,Citrus,2014,12,53,12053,1224962206,300591492,607
Hernando,Corn,2014,12,53,12053,1224962206,300591492,28
Hernando,Oranges,2014,12,53,12053,1224962206,300591492,18750
Hernando,Potatoes,2014,12,53,12053,1224962206,300591492,2
Hernando,Strawberries,2014,12,53,12053,1224962206,300591492,45
Highlands,Blueberries,2014,12,55,12055,2635685460,230708988,5
Highlands,Citrus,2014,12,55,12055,2635685460,230708988,10357
Highlands,Corn,2014,12,55,12055,2635685460,230708988,1
Highlands,Oranges,2014,12,55,12055,2635685460,230708988,511253
Highlands,Sugarcane,2014,12,55,12055,2635685460,230708988,1431
Hillsborough,Blueberries,2014,12,57,12057,2646772012,631505816,15
Hillsborough,Citrus,2014,12,57,12057,2646772012,631505816,3901
Hillsborough,Corn,2014,12,57,12057,2646772012,631505816,28
Hillsborough,Oranges,2014,12,57,12057,2646772012,631505816,147800
Hillsborough,Peppers,2014,12,57,12057,2646772012,631505816,520
Hillsborough,Strawberries,2014,12,57,12057,2646772012,631505816,40499
Hillsborough,Sugarcane,2014,12,57,12057,2646772012,631505816,10
Hillsborough,Tomatoes,2014,12,57,12057,2646772012,631505816,137
Hillsborough,Watermelons,2014,12,57,12057,2646772012,631505816,1
Holmes,Corn,2014,12,59,12059,1240232912,26393538,2711
Holmes,Watermelons,2014,12,59,12059,1240232912,26393538,35
Indian River,Citrus,2014,12,61,12061,1302203837,295578902,203146
Indian River,Corn,2014,12,61,12061,1302203837,295578902,121
Indian River,Oranges,2014,12,61,12061,1302203837,295578902,128042
Indian River,Sugarcane,2014,12,61,12061,1302203837,295578902,146
Jackson,Corn,2014,12,63,12063,2378066187,94242663,16563
Jackson,Watermelons,2014,12,63,12063,2378066187,94242663,1629
Jefferson,Corn,2014,12,65,12065,1549012954,99610823,9699
Jefferson,Watermelons,2014,12,65,12065,1549012954,99610823,3
Lafayette,Blueberries,2014,12,67,12067,1407256297,11817999,18
Lafayette,Corn,2014,12,67,12067,1407256297,11817999,13037
Lafayette,Oranges,2014,12,67,12067,1407256297,11817999,1
Lafayette,Potatoes,2014,12,67,12067,1407256297,11817999,26
Lafayette,Tomatoes,2014,12,67,12067,1407256297,11817999,4
Lafayette,Watermelons,2014,12,67,12067,1407256297,11817999,376
Lake,Blueberries,2014,12,69,12069,2462450874,534024151,666
Lake,Citrus,2014,12,69,12069,2462450874,534024151,19318
Lake,Corn,2014,12,69,12069,2462450874,534024151,155
Lake,Oranges,2014,12,69,12069,2462450874,534024151,161197
Lake,Potatoes,2014,12,69,12069,2462450874,534024151,71
Lake,Strawberries,2014,12,69,12069,2462450874,534024151,324
Lake,Tomatoes,2014,12,69,12069,2462450874,534024151,12
Lake,Watermelons,2014,12,69,12069,2462450874,534024151,32
Lee,Blueberries,2014,12,71,12071,2023963480,1116067200,6
Lee,Citrus,2014,12,71,12071,2023963480,1116067200,3579
Lee,Oranges,2014,12,71,12071,2023963480,1116067200,91862
Lee,Potatoes,2014,12,71,12071,2023963480,1116067200,47
Lee,Strawberries,2014,12,71,12071,2023963480,1116067200,10
Lee,Sugarcane,2014,12,71,12071,2023963480,1116067200,4424
Leon,Corn,2014,12,73,12073,1727237331,90397079,3091
Levy,Citrus,2014,12,75,12075,2896183010,762935040,5
Levy,Corn,2014,12,75,12075,2896183010,762935040,14542
Levy,Oranges,2014,12,75,12075,2896183010,762935040,11
Levy,Watermelons,2014,12,75,12075,2896183010,762935040,151
Liberty,Corn,2014,12,77,12077,2164099094,19582444,218
Liberty,Watermelons,2014,12,77,12077,2164099094,19582444,5
Madison,Blueberries,2014,12,79,12079,1804001484,49634046,2
Madison,Corn,2014,12,79,12079,1804001484,49634046,57558
Madison,Potatoes,2014,12,79,12079,1804001484,49634046,7
Madison,Watermelons,2014,12,79,12079,1804001484,49634046,2
Manatee,Citrus,2014,12,81,12081,1925994820,386168924,1801
Manatee,Oranges,2014,12,81,12081,1925994820,386168924,208179
Manatee,Peppers,2014,12,81,12081,1925994820,386168924,36
Manatee,Strawberries,2014,12,81,12081,1925994820,386168924,8053
Manatee,Sugarcane,2014,12,81,12081,1925994820,386168924,80
Manatee,Tomatoes,2014,12,81,12081,1925994820,386168924,36
Marion,Blueberries,2014,12,83,12083,4113978836,192297049,75
Marion,Citrus,2014,12,83,12083,4113978836,192297049,1517
Marion,Corn,2014,12,83,12083,4113978836,192297049,628
Marion,Oranges,2014,12,83,12083,4113978836,192297049,14380
Marion,Potatoes,2014,12,83,12083,4113978836,192297049,202
Marion,Strawberries,2014,12,83,12083,4113978836,192297049,41
Marion,Watermelons,2014,12,83,12083,4113978836,192297049,482
Martin,Citrus,2014,12,85,12085,1408486860,542095986,39459
Martin,Corn,2014,12,85,12085,1408486860,542095986,304
Martin,Oranges,2014,12,85,12085,1408486860,542095986,140070
Martin,Sugarcane,2014,12,85,12085,1408486860,542095986,9900
Miami-Dade,Citrus,2014,12,86,12086,4920565755,1376144237,501
Miami-Dade,Oranges,2014,12,86,12086,4920565755,1376144237,974
Miami-Dade,Sugarcane,2014,12,86,12086,4920565755,1376144237,17688
Miami-Dade,Tomatoes,2014,12,86,12086,4920565755,1376144237,2593
Monroe,Citrus,2014,12,87,12087,2546034512,7133349995,13
Monroe,Oranges,2014,12,87,12087,2546034512,7133349995,167
Monroe,Sugarcane,2014,12,87,12087,2546034512,7133349995,28
Nassau,Blueberries,2014,12,89,12089,1680074659,200051074,2
Nassau,Corn,2014,12,89,12089,1680074659,200051074,6565
Nassau,Oranges,2014,12,89,12089,1680074659,200051074,5
Nassau,Potatoes,2014,12,89,12089,1680074659,200051074,13
Nassau,Strawberries,2014,12,89,12089,1680074659,200051074,3
Okaloosa,Citrus,2014,12,91,12091,2409272023,393297372,2
Okaloosa,Corn,2014,12,91,12091,2409272023,393297372,919
Okeechobee,Citrus,2014,12,93,12093,1992107752,317943020,8460
Okeechobee,Corn,2014,12,93,12093,1992107752,317943020,15
Okeechobee,Oranges,2014,12,93,12093,1992107752,317943020,71712
Okeechobee,Sugarcane,2014,12,93,12093,1992107752,317943020,457
Orange,Blueberries,2014,12,95,12095,2335820971,262462219,27
Orange,Citrus,2014,12,95,12095,2335820971,262462219,4387
Orange,Corn,2014,12,95,12095,2335820971,262462219,159
Orange,Oranges,2014,12,95,12095,2335820971,262462219,63207
Orange,Potatoes,2014,12,95,12095,2335820971,262462219,3
Orange,Sugarcane,2014,12,95,12095,2335820971,262462219,3
Osceola,Blueberries,2014,12,97,12097,3438372945,462245351,3
Osceola,Citrus,2014,12,97,12097,3438372945,462245351,6364
Osceola,Corn,2014,12,97,12097,3438372945,462245351,3
Osceola,Oranges,2014,12,97,12097,3438372945,462245351,98917
Osceola,Potatoes,2014,12,97,12097,3438372945,462245351,6
Osceola,Strawberries,2014,12,97,12097,3438372945,462245351,1
Osceola,Sugarcane,2014,12,97,12097,3438372945,462245351,43
Palm Beach,Citrus,2014,12,99,12099,5087468869,1084901519,26697
Palm Beach,Corn,2014,12,99,12099,5087468869,1084901519,20
Palm Beach,Oranges,2014,12,99,12099,5087468869,1084901519,9117
Palm Beach,Sugarcane,2014,12,99,12099,5087468869,1084901519,1698093
Pasco,Blueberries,2014,12,101,12101,1933633890,315641629,109
Pasco,Citrus,2014,12,101,12101,1933633890,315641629,973
Pasco,Corn,2014,12,101,12101,1933633890,315641629,22
Pasco,Oranges,2014,12,101,12101,1933633890,315641629,80394
Pasco,Strawberries,2014,12,101,12101,1933633890,315641629,709
Pasco,Tomatoes,2014,12,101,12101,1933633890,315641629,1
Pinellas,Blueberries,2014,12,103,12103,709079114,865966111,3
Pinellas,Citrus,2014,12,103,12103,709079114,865966111,76
Pinellas,Corn,2014,12,103,12103,709079114,865966111,7
Pinellas,Oranges,2014,12,103,12103,709079114,865966111,476
Pinellas,Strawberries,2014,12,103,12103,709079114,865966111,303
Polk,Blueberries,2014,12,105,12105,4655603728,551339930,22
Polk,Citrus,2014,12,105,12105,4655603728,551339930,17406
Polk,Corn,2014,12,105,12105,4655603728,551339930,6
Polk,Oranges,2014,12,105,12105,4655603728,551339930,734951
Polk,Peppers,2014,12,105,12105,4655603728,551339930,2
Polk,Strawberries,2014,12,105,12105,4655603728,551339930,250
Polk,Sugarcane,2014,12,105,12105,4655603728,551339930,47
Polk,Tomatoes,2014,12,105,12105,4655603728,551339930,24
Putnam,Blueberries,2014,12,107,12107,1885167063,256548276,9
Putnam,Citrus,2014,12,107,12107,1885167063,256548276,111
Putnam,Corn,2014,12,107,12107,1885167063,256548276,421
Putnam,Oranges,2014,12,107,12107,1885167063,256548276,646
Putnam,Potatoes,2014,12,107,12107,1885167063,256548276,22653
Putnam,Strawberries,2014,12,107,12107,1885167063,256548276,53
Putnam,Watermelons,2014,12,107,12107,1885167063,256548276,10
Santa Rosa,Citrus,2014,12,113,12113,2622050628,418020790,2
Santa Rosa,Corn,2014,12,113,12113,2622050628,418020790,4281
Sarasota,Citrus,2014,12,115,12115,1439998180,438480422,435
Sarasota,Corn,2014,12,115,12115,1439998180,438480422,2
Sarasota,Oranges,2014,12,115,12115,1439998180,438480422,18647
Sarasota,Peppers,2014,12,115,12115,1439998180,438480422,5
Sarasota,Strawberries,2014,12,115,12115,1439998180,438480422,491
Sarasota,Sugarcane,2014,12,115,12115,1439998180,438480422,7
Seminole,Blueberries,2014,12,117,12117,801150340,93274757,4
Seminole,Citrus,2014,12,117,12117,801150340,93274757,469
Seminole,Oranges,2014,12,117,12117,801150340,93274757,10983
Seminole,Potatoes,2014,12,117,12117,801150340,93274757,19
Seminole,Sugarcane,2014,12,117,12117,801150340,93274757,4
St. Johns,Citrus,2014,12,109,12109,1555456032,572308820,56
St. Johns,Corn,2014,12,109,12109,1555456032,572308820,227
St. Johns,Oranges,2014,12,109,12109,1555456032,572308820,75
St. Johns,Peppers,2014,12,109,12109,1555456032,572308820,3
St. Johns,Potatoes,2014,12,109,12109,1555456032,572308820,56025
St. Johns,Strawberries,2014,12,109,12109,1555456032,572308820,74
St. Johns,Watermelons,2014,12,109,12109,1555456032,572308820,2
St. Lucie,Citrus,2014,12,111,12111,1480568023,300932235,230166
St. Lucie,Corn,2014,12,111,12111,1480568023,300932235,4
St. Lucie,Oranges,2014,12,111,12111,1480568023,300932235,259080
St. Lucie,Sugarcane,2014,12,111,12111,1480568023,300932235,302
Sumter,Blueberries,2014,12,119,12119,1442966763,58774363,153
Sumter,Citrus,2014,12,119,12119,1442966763,58774363,312
Sumter,Corn,2014,12,119,12119,1442966763,58774363,1117
